congratulations!,13,8,4,1,,
congratulations!!,3,0,1,1,,
congratulations!!!,5,1,1,1,,
congratulations!!!!,1,3,0,0,,
congratz,0,0,0,2,,
congratz!,0,0,0,1,,
congregated,0,1,0,0,,
conjecture,2,0,0,0,,
connect,0,0,0,1,,
connecting,0,0,0,1,,
conquer,0,0,0,1,,
conscious,0,0,1,0,,
consecrator,0,1,0,0,,
consenting,0,0,0,1,,
consequential,0,0,0,1,,
conservative,0,0,0,1,,
consider,3,0,0,0,,
considered,1,0,0,1,,
(considering,0,0,0,1,,
considering,1,2,0,0,,
consistency,0,1,0,0,,
consistent,0,1,0,0,,
consists,0,0,1,0,,
console,0,0,2,0,,
consoles,0,0,0,1,,
conspiracy!!!,0,0,1,0,,
constant,0,1,0,1,,
constantly,0,1,0,1,,
constitushun,0,0,0,1,,
constitution,0,0,0,1,,
consume,0,0,0,1,,
consumed,0,0,0,1,,
consumers,0,0,0,1,,
contacting,1,0,0,0,,
contacts,0,0,0,1,,
contained,0,0,0,1,,
container,0,0,1,0,,
contains,0,0,0,1,,
content,1,0,0,0,,
contest,1,0,0,1,,
contest?,0,0,0,1,,
context,0,0,0,1,,
continuation,0,0,0,1,,
continue,2,4,1,1,,
continued,1,2,0,2,,
*continues,0,0,0,1,,
continuing,1,0,0,0,,
contract,0,0,0,2,,
contracted,0,0,0,1,,
contraction,0,0,1,0,,
contradict,0,0,0,1,,
contrats,0,1,0,0,,
contribute,0,2,0,0,,
contributing?,1,0,0,0,,
contributor,0,0,0,1,,
control,3,0,1,2,,
control?,0,0,0,1,,
controlling,0,0,0,1,,
convened,0,1,0,0,,
converging,0,0,0,1,,
conversation,0,2,1,4,,
conversations,0,1,1,0,,
convertible,0,0,0,1,,
converting,0,1,0,0,,
converts,0,1,0,0,,
convict,0,1,0,0,,
convince,1,2,0,0,,
cook,1,2,0,0,,
cooked,1,0,0,1,,
cookie,0,3,0,0,,
cookies,1,0,1,0,,
cooking,0,0,0,1,,
cool,10,8,2,12,,
cool!,3,1,0,0,,
cool!!,1,1,0,0,,
cool!!!,0,0,1,0,,
cooler,0,1,0,0,,
coolest,1,0,0,0,,
coooool!,0,0,1,0,,
co-op,1,0,0,0,,
cooperate,0,0,0,1,,
coordinating,0,0,0,1,,
cop,0,0,1,1,,
copious,1,0,0,0,,
copy,2,1,0,2,,
copying,0,0,0,1,,
core,0,0,0,1,,
corey,0,1,0,5,,
corinthians,0,1,0,2,,
corn,0,0,1,0,,
corner,1,1,1,1,,
corner!!,0,0,0,1,,
cornerstone,1,1,1,1,,
cornett,0,0,0,1,,
cornett's,0,1,0,1,,
corollary:,0,0,0,1,,
corporately,0,0,0,1,,
corps,2,0,0,0,,
correct,3,4,1,8,,
corrected,0,1,0,0,,
correcting,0,1,0,0,,
correctly,0,0,0,1,,
correll,3,0,0,0,,
corse,1,0,0,0,,
corse!,1,0,0,0,,
corvettes???!??!,0,0,0,1,,
cory,0,1,0,1,,
cosmetologist,1,0,1,0,,
cost,4,0,1,2,,
costs,0,0,0,1,,
costumes,1,0,0,1,,
cotta,1,0,0,0,,
coty,0,2,0,0,,
couch,2,0,0,1,,
*cough*,0,0,0,1,,
cough,1,0,0,0,,
coughing,0,0,0,1,,
could,42,25,14,43,,
could!,2,0,0,0,,
coulda,0,1,0,0,,
couldn't,6,8,0,11,,
couldnt,0,1,0,2,,
could've,2,0,0,2,,
couldve,0,0,0,1,,
coulter,0,0,0,2,,
council,0,4,0,1,,
counsel,0,0,0,1,,
counselor,1,0,0,0,,
count,0,3,2,6,,
count!,1,0,0,0,,
count?,0,1,0,0,,
counter,0,0,1,1,,
counties,1,0,0,0,,
counting,1,0,0,1,,
countries,0,0,0,2,,
country,4,3,0,2,,
counts,1,0,0,0,,
count--she,0,0,0,1,,
county,5,3,0,1,,
county!,0,2,0,0,,
couple,4,7,4,4,,
couple!,0,0,1,0,,
couple!!!,1,0,0,0,,
coupons,1,0,0,0,,
courage,1,1,0,0,,
course,7,1,2,3,,
course!,1,0,0,0,,
course!!!,0,1,0,0,,
courses,0,0,0,1,,
court,1,3,0,1,,
courtney's,1,0,0,0,,
courtroom,0,1,0,0,,
courts,0,0,0,1,,
cousin,1,4,1,1,,
cousin!,0,1,0,0,,
cousins,0,1,0,1,,
cousins!!,0,0,0,1,,
cover,0,0,0,2,,
coverage,0,1,1,0,,
covered,0,1,0,0,,
cow,0,1,0,0,,
cowardly,1,0,0,0,,
cows,0,1,0,0,,
cowwwwwwwwwwwwww,0,0,1,0,,
coyote's,0,1,0,0,,
coz,0,1,0,0,,
cpuain,0,0,0,1,,
crack,1,0,1,0,,
crackballs,1,0,0,0,,
cracked,1,0,1,0,,
cracking,4,1,0,0,,
craftiness,0,0,0,1,,
craig,0,0,0,1,,
cram,0,0,1,0,,
crank,1,0,0,0,,
cranky,1,0,0,0,,
crap,2,1,1,15,,
crap!,0,1,0,0,,
crapola!,0,1,0,0,,
crappy,0,0,0,3,,
crash,0,0,0,1,,
crashing,0,0,0,1,,
craving,0,0,0,1,,
crawling,0,1,0,0,,
crazfuns,0,0,0,2,,
craziness,1,0,0,0,,
crazy,6,7,1,5,,
crazy!☔️,0,1,0,0,,
crazy/drunk,0,1,0,0,,
cream,2,0,0,0,,
creams,0,0,0,1,,
create,0,0,0,1,,
created,0,0,0,1,,
creation,0,1,0,0,,
creation!!!,0,0,0,1,,
creator,0,0,0,1,,
creators,0,0,0,1,,
credit,1,1,0,0,,
credit!,0,1,0,0,,
creds,0,0,0,1,,
creed,0,0,1,0,,
creeds,0,0,0,2,,
creek!,0,1,0,0,,
creep,0,1,0,0,,
creme,1,0,0,0,,
crestwood,0,1,0,0,,
crew,0,0,0,1,,
cricket,1,0,0,0,,
cried,2,0,0,0,,
crime,1,1,0,0,,
crippled,1,0,0,0,,
crisis,1,0,0,0,,
critical,0,1,0,0,,
criticizing,0,0,0,1,,
crocs?,0,0,0,1,,
crohn's,0,1,0,0,,
cross,0,0,1,3,,
*crosses,1,0,0,1,,
crossfit?,0,0,1,0,,
crossing,0,1,0,0,,
crossover,0,0,0,1,,
croup!,1,0,0,0,,
crowd,0,0,0,1,,
crowe,1,0,0,0,,
crown,1,0,0,0,,
crucial,1,0,0,0,,
cruel,0,0,0,1,,
cruise,1,0,0,0,,
crumbles,0,1,0,0,,
crumbs,1,0,0,0,,
crumple,0,0,0,1,,
crunk,0,1,0,0,,
crunk??,0,0,0,1,,
crush,0,0,0,1,,
crushed,0,0,0,1,,
crusty,1,0,0,0,,
cruz,0,2,0,4,,
cry,1,3,1,1,,
cry!,0,1,0,0,,
*crying,0,0,0,1,,
crying,5,1,2,0,,
crystal,0,0,0,2,,
c's,1,0,0,0,,
cthullu,0,0,0,1,,
cticu???,1,0,0,0,,
cu,0,0,0,1,,
cubby,1,0,0,0,,
cubic,1,0,0,0,,
cubs,0,0,0,1,,
cucumbersome,0,0,0,1,,
culinary,0,1,0,0,,
cunning,0,0,0,1,,
cunts,0,0,0,1,,
cup,2,1,0,0,,
cupcake,1,1,0,0,,
cupcakes,0,1,1,0,,
cups,0,0,1,0,,
curb,0,0,2,0,,
cure,0,1,0,0,,
curfew,1,0,0,0,,
curious,0,1,1,0,,
curl,1,0,0,0,,
curl?,1,0,0,0,,
curler,1,0,0,0,,
curling,2,0,1,0,,
current,0,1,1,0,,
currently,1,1,0,0,,
curse,0,0,0,1,,
curses,1,0,0,0,,
cursing,0,1,0,0,,
curtainly,0,1,0,0,,
curtsinger,0,0,0,2,,
cushy,0,1,0,0,,
custom,0,0,0,1,,
customer!,1,0,0,0,,
customers,0,1,0,1,,
cut,1,1,2,4,,
cut!,0,0,0,2,,
cute,3,2,1,0,,
cute!!!,1,1,0,0,,
cuter,1,0,0,0,,
cutie,1,1,0,0,,
cuts,0,0,0,1,,
cutting,0,0,0,2,,
cuz,2,0,3,2,,
cuz!,1,0,0,0,,
cuzzo!,1,0,0,0,,
cuzzo!!,1,0,0,0,,
cvs,1,0,0,0,,
cycle,1,0,2,0,,
cycle!,1,0,0,0,,
cycles,0,0,1,0,,
cycling,0,0,1,0,,
cylinder,1,0,0,0,,
cyndi!,1,0,0,0,,
cynthia,2,0,0,0,,
cyrus,0,0,0,1,,
:->:-d,0,1,0,0,,
:-d,0,1,1,0,,
#NAME?,0,2,0,0,,
;d,0,0,0,1,,
:d,14,12,4,9,,
d,1,2,2,5,,
d:,1,1,0,1,,
da,0,0,0,3,,
daaaaaaaayyyyy,0,0,1,0,,
daaaaaawwwwnnn,0,0,1,0,,
dad,7,13,4,4,,
dad!,0,0,0,2,,
dad?),1,0,0,0,,
daddy,4,1,0,0,,
daddy!!,0,1,0,0,,
daes,0,0,0,1,,
daily,0,0,0,4,,
daily!!,1,0,0,0,,
dale!,0,0,0,1,,
dallas,1,0,0,1,,
dalton,1,9,0,1,,
dalton:),0,1,0,0,,
dalton's,0,0,0,1,,
damaged,1,0,0,0,,
damn,5,2,2,6,,
damn!,1,0,0,0,,
damn~~glad,0,1,0,0,,
damnit,0,1,0,1,,
damnnn,0,1,0,0,,
dan,0,0,0,1,,
dana,0,1,0,0,,
dance,3,0,0,2,,
dancer,0,1,0,0,,
dances,1,0,0,0,,
dancing,0,1,0,0,,
dandruff,0,0,1,0,,
dang,4,2,0,4,,
danger,2,0,0,0,,
dangerous,0,0,1,1,,
dangit!!!!,1,0,0,0,,
daniel,0,5,1,4,,
daniel!,0,1,0,1,,
daniel!!!,0,1,0,0,,
daniel's,0,1,0,0,,
danny,1,0,0,0,,
danskos,2,0,0,0,,
danville,5,4,2,6,,
danville!,0,0,0,1,,
danville!!!,0,1,0,0,,
danvillecornerstone,0,0,0,1,,
dared,1,0,0,0,,
darion,1,0,0,0,,
dark,3,1,0,4,,
darkness,0,1,0,0,,
darkness!,0,0,0,1,,
darling,1,1,0,0,,
darling!!!,0,0,1,0,,
darlings,1,0,0,0,,
darn,0,1,0,1,,
darn!,1,0,0,0,,
darned,0,1,0,0,,
dart,0,0,1,0,,
darth,0,0,0,1,,
dat,0,0,1,1,,
date,2,8,2,4,,
date?!,0,0,1,0,,
dates?,1,0,0,0,,
dating,0,1,0,1,,
dats,0,0,0,1,,
daughter,11,3,1,1,,
dave,0,0,0,2,,
david,2,2,1,3,,
david!,0,1,0,0,,
davis,0,0,0,1,,
dawn,1,0,0,1,,
dawn!!,1,0,0,0,,
dawnetta!,1,0,0,0,,
dawny!!,1,0,0,0,,
d'aww,0,0,1,0,,
day,38,31,11,34,,
day!,6,5,0,1,,
day?,2,0,0,2,,
day!!,2,3,1,0,,
day:),1,0,1,0,,
day!!!,1,0,0,0,,
days,21,13,4,14,,
days!,1,0,0,0,,
days?,0,1,0,0,,
daysss,0,0,0,1,,
daytona?,0,0,1,0,,
d-bag,1,0,0,0,,
dc,1,1,0,0,,
dc?,0,1,0,0,,
deactivated,1,0,0,0,,
dead,5,0,1,4,,
dead',1,0,0,0,,
dead??,1,0,0,0,,
deadline,2,0,0,0,,
deadlines,2,0,0,0,,
deah,0,0,0,1,,
deal,0,1,0,1,,
dealer,0,0,1,0,,
dealing,2,0,0,2,,
deals,0,1,0,0,,
dean,2,0,0,1,,
dear,11,4,1,1,,
dear!,1,0,0,0,,
dearly,1,0,0,0,,
death,0,2,0,5,,
death!,0,1,0,0,,
deathcore,0,0,0,1,,
deaths,0,0,0,1,,
deb,1,0,0,0,,
debate,0,0,0,2,,
debated,0,1,0,0,,
debbie,3,2,0,0,,
dec,1,0,0,0,,
dec:),1,0,0,0,,
decaf,1,0,0,0,,
decapitation,0,0,0,1,,
deceitful,0,0,0,1,,
december,0,1,0,1,,
december?,0,0,0,1,,
decently,1,0,0,0,,
deception,0,0,0,1,,
decide,1,0,0,1,,
decided,1,0,2,3,,
deciding!,1,0,0,0,,
decision,5,3,0,2,,
decision?,0,0,1,1,,
decisions,1,0,1,0,,
declare,0,1,0,1,,
declares,0,0,0,2,,
decorating,0,2,0,0,,
decreases,0,0,1,0,,
dedicated,1,0,1,0,,
deeath,0,0,0,1,,
deeeeeeeeepppppp,0,1,0,0,,
deen,0,1,0,0,,
deep,1,3,2,3,,
deep!,0,1,0,0,,
deepest,0,1,0,0,,
deep-frying,0,0,1,0,,
#deepthoughtsbykris,0,1,0,0,,
deer,2,0,0,0,,
def,3,0,0,0,,
defence,0,0,0,2,,
defend,0,2,0,0,,
defense,2,1,2,3,,
defenses,0,0,0,1,,
defiantly,0,1,0,1,,
definately,0,1,0,0,,
define,0,1,1,0,,
defined,0,1,0,0,,
defines,0,1,0,0,,
definitely,14,5,3,7,,
definition,0,1,0,2,,
deflate,0,0,0,1,,
defriend,0,0,0,1,,
defrosted,0,0,1,0,,
degrees,2,0,0,1,,
dehydrated,0,0,0,1,,
deja,0,1,0,0,,
delay,1,1,0,0,,
delete,0,2,0,6,,
deleted,1,0,0,0,,
deleting,0,1,0,1,,
deli!,1,0,0,0,,
delicious,0,2,0,0,,
delightful,0,0,1,0,,
delights,1,0,0,0,,
delilah,2,0,0,0,,
deliver,0,2,0,0,,
dell,0,0,1,0,,
delta,0,0,1,0,,
deluxe,0,1,0,0,,
demeaning,0,0,0,1,,
demise,0,0,1,1,,
demolition,0,0,0,1,,
demons,2,0,0,0,,
demrow,0,1,0,0,,
den,0,0,0,1,,
denied,0,0,1,0,,
denomination,0,0,0,5,,
denominational,0,0,0,3,,
denominations,0,1,0,4,,
denominations?,0,0,0,1,,
denominator,0,0,0,1,,
dental,1,0,0,0,,
dentist,0,1,0,0,,
denver's,0,0,0,1,,
department,2,1,0,2,,
depend,0,0,0,1,,
dependable,0,1,0,0,,
depending,0,0,2,1,,
depends,3,0,1,2,,
deposit,1,0,0,0,,
depressing,0,0,0,1,,
depression,0,0,0,1,,
deprive,1,0,0,0,,
dept,1,0,0,1,,
depth,0,0,0,1,,
deputy,0,0,0,1,,
derby,0,0,0,1,,
derik!,1,0,0,0,,
derik!!!,1,0,0,0,,
derivative,0,0,0,1,,
describe,0,1,0,0,,
description,0,0,1,0,,
descriptions,1,0,0,0,,
deserted,0,0,1,0,,
deserve,4,4,1,2,,
deserve!!,1,0,0,0,,
deserved,0,0,0,1,,
deserves,0,1,0,0,,
deserving,0,1,0,0,,
de'shea,1,0,0,0,,
design,0,1,0,0,,
designed,0,0,0,4,,
desire,1,0,0,0,,
desk,0,1,0,0,,
desktop,0,0,0,3,,
desperately,1,0,0,0,,
despise,0,1,0,1,,
despite,2,0,0,1,,
destined,1,0,0,0,,
de-stress,0,0,1,0,,
details,1,1,0,0,,
details!,1,0,0,0,,
deter,0,0,0,1,,
determination,0,0,0,1,,
determine,0,1,0,0,,
determined,0,0,1,1,,
deuce,0,1,0,0,,
development,1,1,0,0,,
device,0,1,0,0,,
devil,2,0,0,0,,
devil!,1,0,0,0,,
devil's,0,0,0,1,,
devin,1,0,0,0,,
devin),1,0,0,0,,
devoted,0,0,0,1,,
dfunny/dt,0,0,0,1,,
diagnosed,0,1,0,1,,
diagram,0,0,0,2,,
dibe,1,0,0,0,,
dice,0,0,0,1,,
dice!,0,1,0,0,,
dick,0,0,1,1,,
dictate,0,1,0,1,,
did,61,39,18,48,,
did!,2,0,0,1,,
did'nt,0,0,0,1,,
didn't,44,27,6,30,,
didn't),0,1,0,0,,
didnt,11,2,1,6,,
die,2,0,1,2,,
die?,0,1,0,0,,
died,5,0,2,3,,
died?,0,0,0,1,,
diet,0,0,1,0,,
difference,2,3,0,3,,
difference!,0,1,0,0,,
differences,1,1,0,0,,
different,5,3,3,10,,
different),0,1,0,0,,
different?,0,1,0,0,,
differently,0,0,0,1,,
difficult,1,2,0,0,,
difficulty,0,1,1,0,,
dig,0,0,0,2,,
digging,0,0,0,1,,
diggity,1,0,0,0,,
digits,1,0,0,0,,
dildo,0,0,0,1,,
diligently,0,1,0,0,,
dill,0,0,0,1,,
dill?,0,1,0,0,,
dim,0,1,0,0,,
dime,0,1,0,0,,
dimes,0,0,1,0,,
dine,1,0,0,0,,
dinga,0,1,1,0,,
dinging,0,0,0,1,,
dinner,2,0,0,1,,
dinosaur?,0,0,0,1,,
diocese,0,0,0,1,,
dip,1,0,0,0,,
dire,0,0,1,1,,
direct,0,0,0,1,,
directed,1,0,1,0,,
direction,0,0,0,1,,
directions,0,0,1,0,,
directly,0,0,0,1,,
director,2,0,0,1,,
dirt,0,1,0,1,,
dirtiest,0,1,0,0,,
dirty,0,2,0,0,,
dis,0,0,0,1,,
disabilities,1,6,0,0,,
disabilities/need,0,0,0,1,,
disability,0,8,0,2,,
disabled,0,3,0,0,,
disagree,0,0,0,4,,
disagrees,0,0,0,2,,
disappoint,0,2,0,1,,
disappointed,1,1,0,0,,
disappointing,0,1,0,0,,
disappointment,0,0,0,1,,
discerned,0,0,0,1,,
discharged,0,0,0,1,,
discipline,1,0,0,0,,
discounted,0,1,0,0,,
discouraged,0,0,0,1,,
discover,0,0,1,0,,
discovered,0,0,1,0,,
discrete,0,0,0,1,,
discuss,0,0,0,3,,
discussion,2,0,0,1,,
discussions,0,1,0,1,,
disease,0,1,0,0,,
diseases,0,0,0,1,,
disfigured,0,0,0,1,,
disgust,0,0,0,1,,
disgusted,0,0,0,1,,
dish,0,0,0,1,,
dislike,0,0,0,1,,
disliked,0,1,0,0,,
dismayed,0,0,0,2,,
dismayed;,0,0,0,2,,
dismiss,1,0,0,0,,
disney,1,0,0,2,,
disorders,0,0,1,0,,
disoriented,0,0,1,0,,
displaying?,0,0,0,1,,
displays,0,0,0,4,,
dispute,0,0,0,2,,
disputes,0,0,0,1,,
disregard,0,0,0,1,,
disrespect,0,1,0,0,,
disrespectful,0,0,0,1,,
distance,0,0,2,0,,
distance?,1,0,0,0,,
distressed,1,0,0,0,,
district,0,1,0,0,,
ditch,0,0,0,1,,
ditto,0,1,0,0,,
divergent,2,0,0,0,,
diverse,0,1,0,0,,
divide,0,0,0,3,,
dividends,0,0,0,1,,
divination,0,0,1,0,,
diving,0,0,0,1,,
division,0,0,0,1,,
divisions,0,0,0,1,,
dixie,1,0,0,0,,
do,121,93,46,102,,
do!,4,2,0,1,,
do?,1,0,0,1,,
do!!!,0,0,1,0,,
do????,0,0,0,1,,
doable,0,1,0,0,,
doable!!,0,0,0,1,,
doan?,1,0,0,0,,
doc,0,0,0,3,,
docs,0,1,0,0,,
doctor,1,1,2,1,,
doctor!,0,2,0,0,,
doctoral,0,0,0,1,,
doctorate,0,0,1,0,,
doctors,0,0,0,1,,
doctrinal,0,2,0,0,,
doctrine,0,1,0,4,,
documents,0,0,0,1,,
doe,1,0,0,0,,
doedoe,2,0,0,0,,
doeeee,1,0,0,0,,
does,19,15,9,18,,
does!,0,0,0,1,,
doesn't,12,13,3,13,,
doesnt,1,2,0,1,,
dog,1,0,0,2,,
dogg,0,0,0,1,,
dogs,1,0,1,0,,
doh,0,0,0,1,,
doh!!,0,0,0,1,,
doin,1,0,0,0,,
doing,32,9,3,25,,
doing;,1,0,0,0,,
doing?,4,0,0,0,,
#doingitwrong,0,0,1,0,,
doings,0,0,0,1,,
dokie,0,0,1,0,,
doll,2,1,0,0,,
dolla,2,0,0,0,,
dollar,2,0,0,1,,
dollars,2,0,0,2,,
dollas,0,0,1,0,,
doller,0,0,1,0,,
*dolphin,0,0,0,1,,
domain,0,0,0,1,,
dome,0,0,1,0,,
dominick,0,0,0,1,,
don,0,1,0,1,,
donate,3,0,0,0,,
donated!!,1,0,0,0,,
done,15,16,7,15,,
done!,1,1,0,1,,
done?,0,0,0,1,,
done!!,1,1,1,0,,
doneeeee,0,0,0,1,,
donna,3,0,0,0,,
don't,60,65,29,105,,
dont,11,4,8,9,,
donuts,2,0,0,0,,
donya,1,0,0,0,,
doom!,0,0,0,1,,
door,2,0,1,3,,
door*,0,1,0,0,,
doors,2,0,0,2,,
doors!!!!,0,0,0,1,,
doped,0,0,0,1,,
dork,1,0,0,0,,
dorks,0,0,0,1,,
*dorky,1,0,0,0,,
dorm,1,0,0,0,,
doron,0,0,0,1,,
dosnt,0,0,0,1,,
doss,1,0,0,0,,
dost,0,0,0,1,,
dot,1,0,0,0,,
double,4,2,0,0,,
doubt,4,1,0,1,,
doubt!,1,0,0,0,,
doubted,1,0,0,0,,
douches,0,0,0,2,,
doug,0,2,0,0,,
down,17,13,8,28,,
down!,0,0,0,2,,
downfall,1,0,0,0,,
downfalls,0,0,1,0,,
download,0,1,0,1,,
downloads,0,0,0,1,,
downs!,0,0,1,0,,
downside,0,0,0,1,,
downtown,0,0,1,0,,
dozen,0,1,0,0,,
dozens,0,0,0,1,,
dr,5,3,1,0,,
drag,0,2,0,1,,
dragged,1,0,0,0,,
dragon,0,0,0,1,,
dragonball,0,0,0,1,,
drain,0,0,0,1,,
drained,0,0,0,1,,
drake,2,0,0,0,,
draw,1,0,0,3,,
drawers,1,0,0,0,,
drawing,0,1,0,0,,
drawn,0,0,1,0,,
dre!,0,0,0,1,,
dream,3,0,2,1,,
dream!,0,0,0,1,,
dreams,3,1,1,2,,
dreams~come~trrruuuuee!,1,0,0,0,,
dress,2,0,1,2,,
dressed,0,0,0,1,,
dresses,4,0,0,0,,
dressing,0,0,0,1,,
drew,1,0,0,0,,
drink,3,0,0,2,,
drinking,0,1,3,0,,
drinks,0,1,0,0,,
drippin,1,0,0,0,,
drive,2,2,2,9,,
driver,0,1,0,3,,
drivers,0,1,0,0,,
drives,1,0,0,0,,
driveway,0,0,1,0,,
driving,4,1,0,6,,
drop,1,0,0,3,,
dropped,3,0,0,2,,
drops,0,0,0,2,,
drove,2,1,0,2,,
drug,0,0,1,0,,
drugs,0,1,0,2,,
drunk,0,5,1,1,,
drunk?,0,1,0,0,,
drury,0,0,0,1,,
dry,2,0,0,1,,
dryer,0,0,0,1,,
dryer!,1,0,0,0,,
#dryshampoo,1,0,0,0,,
dual,0,1,0,0,,
duck,1,0,1,0,,
duck's,0,1,0,0,,
dude,6,2,1,24,,
dude!,1,0,0,2,,
dude?,0,0,0,1,,
dude??,1,0,0,0,,
dude!!!,0,0,0,1,,
dude!!!!!!???????,0,1,0,0,,
dudes,0,0,0,2,,
due,1,6,0,2,,
dues,1,0,0,0,,
duffy,0,1,0,0,,
dugan,0,0,0,1,,
duh,0,0,0,1,,
duh!,0,1,0,0,,
duh!!!,0,1,0,0,,
'dumb,1,0,0,0,,
dumb,1,3,0,1,,
dumb!,0,0,0,1,,
dumbo,1,0,0,0,,
dummy,1,0,1,0,,
dumped,0,0,0,1,,
dun,0,0,0,1,,
duncan,1,0,0,0,,
dungan,0,0,0,1,,
dunk,0,0,0,2,,
dunkin,2,0,0,0,,
durable,0,0,0,1,,
durham's,1,0,0,0,,
durhams,1,0,0,0,,
during,5,2,9,3,,
dust,1,0,0,0,,
dustin,0,0,0,1,,
duty,0,0,0,1,,
d'ville,1,0,0,0,,
dwell,0,0,0,2,,
dwelling,0,0,0,1,,
dwells,0,0,0,1,,
dx,0,0,0,1,,
dye,1,0,0,0,,
dying,1,2,0,1,,
dylan,1,0,1,0,,
dynamic,1,0,0,0,,
dynamite,2,0,0,0,,
e,3,1,0,2,,
each,10,6,3,7,,
eagle,0,0,0,2,,
eagles,0,1,0,2,,
eagles!!!,0,0,1,0,,
ear,1,0,0,1,,
earleir,0,0,0,1,,
earlier,3,0,1,0,,
earliest,2,0,0,0,,
early,2,1,1,5,,
early!!!,0,1,0,0,,
earn,0,0,0,1,,
earned,0,0,1,1,,
ears,0,0,0,1,,
ears?,0,0,0,1,,
earth,0,0,1,7,,
earth!!,1,0,0,0,,
eas,0,0,1,0,,
eased,0,1,0,0,,
easier,0,2,1,2,,
easily,0,2,0,4,,
east,0,0,0,1,,
easter,2,4,0,8,,
easter!,0,1,0,0,,
eastern,0,0,0,2,,
(easy,0,0,0,1,,
easy,2,2,2,6,,
easybib,0,1,0,0,,
eat,4,2,0,4,,
eat?,0,1,0,0,,
eater?,0,1,0,0,,
eating,3,1,1,4,,
eats,2,0,0,1,,
ebay,0,0,0,2,,
ec,1,0,0,0,,
ect,0,0,1,0,,
ed,1,0,0,1,,
eden,1,0,0,0,,
edge,0,0,0,2,,
#edgy,0,0,0,1,,
edification,0,0,0,1,,
edifying,0,0,0,2,,
edit,1,0,0,1,,
edition,0,1,0,1,,
editions,0,0,0,1,,
editorals,0,0,0,1,,
educated,0,0,0,2,,
education,5,2,1,1,,
edwards,0,1,0,0,,
eeck,1,0,0,0,,
eff,1,0,0,0,,
effect,1,2,0,1,,
effective,0,0,0,2,,
effin',1,0,0,0,,
effort,0,0,0,1,,
efforts,0,0,0,1,,
egg,0,1,0,0,,
egghead,0,0,0,1,,
eggs,1,0,0,2,,
eggs?,1,0,0,0,,
egos:),1,0,0,0,,
egypt,0,0,0,1,,
eh,1,0,1,0,,
eh?,0,0,0,1,,
eh?!,1,0,0,0,,
ehhh,0,0,0,1,,
ehhhh,0,0,0,1,,
eight,1,0,0,0,,
either,13,8,4,8,,
either!,3,1,0,0,,
either!!,0,1,1,0,,
either;),1,0,0,0,,
either!!!,1,0,0,0,,
eku,1,1,0,1,,
elaborate,0,0,0,1,,
elated,0,0,1,0,,
elder,0,0,0,1,,
eldest,0,0,0,1,,
eldridge,0,0,0,1,,
elective,0,0,0,1,,
electric,1,0,0,1,,
element,0,0,0,1,,
elementary,1,1,0,1,,
elements,0,1,0,0,,
elevator?,1,0,0,0,,
elf,0,1,0,1,,
elih,1,0,0,0,,
elijah,0,0,0,1,,
elizabeth,2,0,0,0,,
ella,1,0,0,0,,
ellie,0,1,0,0,,
elsa,2,0,0,1,,
else,8,5,4,5,,
else!,0,0,1,0,,
else?,0,0,0,1,,
else's,0,0,1,0,,
elves,0,1,0,0,,
'em,1,0,0,1,,
em,1,1,5,4,,
em!,2,0,0,0,,
em',0,1,0,0,,
em!!!,1,0,0,0,,
e-mail,1,2,0,0,,
email,2,0,0,1,,
embarrassed,1,0,0,0,,
emergent,0,0,0,1,,
emily,4,0,0,1,,
emma,8,0,4,0,,
emma!,6,0,3,0,,
emma!!,5,0,1,0,,
emma!!!,2,0,1,0,,
emmanuel,1,0,0,0,,
emmmmm,0,0,1,0,,
emmy,0,1,0,0,,
emo,0,0,0,1,,
emoji,0,0,0,1,,
emotional,0,1,0,0,,
emperor's,0,1,0,0,,
emphasis,0,0,0,1,,
emphasized,1,1,0,0,,
empire,0,2,0,0,,
empire;,0,1,0,0,,
empire's,0,1,0,0,,
employee,1,0,0,0,,
employees,0,2,0,1,,
employment,0,0,0,1,,
emptiness,0,0,0,1,,
emu,1,0,0,0,,
emu?,2,0,0,0,,
emuuuuu,1,0,0,0,,
enclosed,0,1,0,0,,
encountered,0,0,1,0,,
encourage,2,2,0,2,,
encouraged,1,1,1,0,,
encouragement,0,1,0,1,,
encourager,0,1,0,0,,
encourages,0,0,0,1,,
encouraging,1,2,0,0,,
end,9,4,2,21,,
endeavors!,1,0,0,0,,
ended!,1,0,0,0,,
ending,2,0,0,0,,
endless,0,0,0,1,,
endless!,0,1,0,0,,
endorsement!,0,1,0,0,,
endorsing,1,0,0,0,,
endowed,0,0,1,0,,
ends,1,0,0,3,,
endurance,0,0,0,1,,
energy,1,0,0,1,,
eng,1,0,0,0,,
engine,0,0,0,1,,
england?,0,1,0,0,,
english,2,2,0,5,,
engulf,0,1,0,0,,
enjoy,16,14,2,8,,
enjoy!,1,1,1,0,,
enjoyable,1,0,0,1,,
enjoyed,6,2,0,3,,
enjoying,3,2,0,1,,
enlightening,0,0,1,1,,
enough,10,7,2,12,,
enough!,1,0,0,1,,
ensure,0,1,0,1,,
enter,0,1,1,0,,
entered,0,0,1,0,,
entering,0,1,0,0,,
entertain,0,1,0,0,,
enthusiasm,0,1,0,0,,
entire,2,0,0,1,,
entirely,0,0,0,2,,
entree',0,0,0,1,,
enumerate,0,0,0,1,,
